family,split_id,stage,expert,representation,model,best_params,crossfit_repeat,crossfit_fold,method,kind,selected_params,meta_cv_rmse
target_matched,target_matched_15,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",1.0,2.0,,,,
target_matched,target_matched_15,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,3.0,,,,
target_matched,target_matched_15,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",1.0,3.0,,,,
target_matched,target_matched_15,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.06}",1.0,3.0,,,,
target_matched,target_matched_15,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 2}",1.0,3.0,,,,
target_matched,target_matched_15,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 4}",1.0,4.0,,,,
target_matched,target_matched_15,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",1.0,4.0,,,,
target_matched,target_matched_15,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.06}",1.0,4.0,,,,
target_matched,target_matched_15,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 2}",1.0,4.0,,,,
target_matched,target_matched_15,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",1.0,5.0,,,,
target_matched,target_matched_15,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",1.0,5.0,,,,
target_matched,target_matched_15,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 5, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.06}",1.0,5.0,,,,
target_matched,target_matched_15,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",1.0,5.0,,,,
target_matched,target_matched_15,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",,,,,,
target_matched,target_matched_15,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",,,,,,
target_matched,target_matched_15,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 6.0, ""model__learning_rate"": 0.06}",,,,,,
target_matched,target_matched_15,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",,,,,,
target_matched,target_matched_15,meta_model,,,,,,,ConvexStack,convex,"{""l2"": 1.0}",0.3734131053671108
target_matched,target_matched_15,meta_model,,,,,,,RidgeStack,ridge,"{""alpha"": 10.0}",0.38924485094266864
target_matched,target_matched_15,meta_model,,,,,,,ElasticNetStack,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",0.39319514656907384
target_matched,target_matched_15,meta_model,,,,,,,HuberStack,huber,"{""alpha"": 0.0001, ""epsilon"": 1.2}",0.3993649249740595
target_matched,target_matched_15,meta_model,,,,,,,ExtraTreesStack,extra_trees,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 6}",0.373250936579862
target_matched,target_matched_15,meta_model,,,,,,,HistGBStack,hist_gradient_boosting,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_leaf_nodes"": 5}",0.3962608730933015
target_matched,target_matched_15,meta_model,,,,,,,MoE_Support,mixture_of_experts,"{""l2"": 0.1}",0.3657124953353028
target_matched,target_matched_16,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",0.0,1.0,,,,
target_matched,target_matched_16,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",0.0,1.0,,,,
target_matched,target_matched_16,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 5, ""model__l2_leaf_reg"": 10.0, ""model__learning_rate"": 0.03}",0.0,1.0,,,,
target_matched,target_matched_16,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 3}",0.0,1.0,,,,
target_matched,target_matched_16,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",0.0,2.0,,,,
target_matched,target_matched_16,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",0.0,2.0,,,,
target_matched,target_matched_16,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.03}",0.0,2.0,,,,
target_matched,target_matched_16,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2}",0.0,2.0,,,,
target_matched,target_matched_16,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",0.0,3.0,,,,
target_matched,target_matched_16,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",0.0,3.0,,,,
target_matched,target_matched_16,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 4, ""model__l2_leaf_reg"": 3.0, ""model__learning_rate"": 0.03}",0.0,3.0,,,,
target_matched,target_matched_16,base_expert,ExtraTrees_C1,C1_agronomic,ExtraTrees,"{""model__max_features"": 0.3, ""model__min_samples_leaf"": 2}",0.0,3.0,,,,
target_matched,target_matched_16,base_expert,PLS_C0,C0_base,PLS,"{""model__n_components"": 2}",0.0,4.0,,,,
target_matched,target_matched_16,base_expert,Ridge_C3,C3_base_agro_plus_discovery,Ridge,"{""model__alpha"": 1000.0}",0.0,4.0,,,,
target_matched,target_matched_16,base_expert,CatBoost_C1,C1_agronomic,CatBoost,"{""model__depth"": 6, ""model__l2_leaf_reg"": 10.0, ""model__learning_rate"": 0.06}",0.0,4.0,,,,
